"M1" "M2" "M3" "M4" "M5" "M6" "M7" "M8" "M9" "M10" "M11" "M12" "M13" "M14" "M15" "M16" "M17" "M18" "M19" "M20"
"12" 0.334411285822614 2.41971602510225 5.72256787042656 5.68893315094986 1.82911196081298 -2.4325782772607 -3.12754719294352 -3.48225971432758 -1.60572035131215 -1.82018992973805 -2.34891926091861 -0.915823288089634 -4.49497119716509 -3.66878646720866 -0.328120593496635 -4.45110585152096 -1.93482037008664 7.43734040616713 0.633207147732288 2.24358921712614
"13" -0.987835623213349 -0.297991306458984 -0.907950484136795 4.96897611076061 1.7748444080254 -0.701827617961671 0.105964237414017 0.684635692598299 3.22750675703859 -3.02783737636335 4.76832748203601 -0.391934959644162 -6.25342916756659 -6.37101842152193 2.63071459365951 -4.96258317269738 -4.23716137571862 -1.47187352651572 -1.36189777841931 2.63288651800574
"14" -1.4049780005703 -0.495437524803773 1.30862497236864 0.825425533356451 2.24713467096312 -0.722360539047821 -3.07614201176598 -2.52435056071743 0.394779968532822 -4.71629939806313 3.48163471785526 -4.333106721412 -5.43022643484141 -4.8877910880988 4.23533415058703 -7.99888343113631 -5.47169829753021 -0.304455469146683 -2.24841018701442 -0.588610976783211
"15" 4.72264542329334 -3.39179571025195 1.51795252100838 4.72988489183698 7.06292019430831 0.443204802139236 -2.91753170796975 -2.19447683471369 -11.41732628211 1.80226497997303 -6.43383476187768 -4.74233729042002 2.85539007071367 -2.25638815766841 -2.24462753836324 -3.21080319204653 1.4108655270792 6.01286968833645 -3.15016903814416 3.20531555929425
"16" 3.67044458922456 3.86400222490811 -3.24786301352122 0.0462647500716211 -0.648168806333412 3.14762660054378 -0.0313263131929142 -2.66546482593808 -0.107981704560411 1.53954762897851 -2.60653431387211 -0.224096255760767 -13.5547067636929 -1.95486358008886 4.14523313935585 -3.04757970739103 -4.94456679001819 -4.2260157732852 2.85956051473497 7.87634337329349
"17" -0.929777647903462 6.92761567013106 1.14497151847056 -4.72343340470565 4.08089322973807 -6.88187240043855 3.24744712350438 4.32839818367051 -3.6311293412347 -3.75640871305505 5.06877693066439 -0.148971281546592 4.07016244610152 2.22346062512351 0.23891596687108 0.863058345400063 0.174284233318071 2.00491431784465 -3.31304881262475 2.81529699013749
"18" 2.47833107120628 -0.965073286739809 -0.783312378450347 4.7438138649723 2.91761517587124 -2.57275665809174 -2.22854190786753 -2.76333340011458 -6.57005811951221 -2.38671402538254 2.0756391065664 0.574313447279525 0.570892018276499 -0.944699938868925 -1.49333250974396 -8.13081958958942 2.00807087668796 8.51987391484469 -0.667457944129102 -0.668450232210299
"19" 1.91876599744322 5.61922977826233 5.8221087317962 8.84837620617751 3.11606081864451 -1.3692593993038 -8.77200855359809 -5.96463908858922 -2.94065529087283 -1.63664461922663 1.85016493805217 -9.91294483136211 1.35379458739172 2.24204047933211 -6.24571554301663 0.442645350382818 -3.20381122219901 10.918767225956 0.685595467081745 -3.99563177856287
"20" -2.11977784288372 1.74006931617527 3.19649885874113 6.82543185403552 3.71050011002615 -2.41104270281359 -2.6794755715574 -1.54980574995133 -4.01218112704708 -5.65432347350366 -0.101573076518973 -4.7070301690951 -3.720011554175 -3.08236676775911 -3.36146226370779 0.722183427299814 -6.70248680679142 7.65058514390113 -1.27291345921932 5.31514827844661
"21" -1.24519193042243 8.69336242951456 3.89956196023611 7.07673876079507 0.0140515547045812 -5.55174756028732 -3.41467898378842 -3.64943830908432 -6.43381103102893 -0.21094622983984 2.57482167039901 -2.31225064674033 -7.21892713435071 -7.89545724743004 -1.20643693939814 -6.18818954773769 -2.2685710124899 7.79823216096994 -2.43421383426422 2.47299423091104
"22" -0.323348608380295 6.84770697818759 -0.0470179699703235 -1.6850302920497 4.96110315005271 3.12467405822259 7.88361911696927 1.65250214101798 1.16984922938765 -1.83340371908702 0.447447528987252 3.41182358944913 -1.22527733415067 -1.35025753879717 3.01713512468984 3.48403076865164 -2.97838516214367 1.0602173392908 -1.71341496757885 4.40756401917078
"23" -4.09343503743209 1.62224961960895 0.328473966842971 8.14973764545883 6.05004729920162 -0.953881253801599 -1.0152865049218 -3.75253361045125 -7.83339334251793 -2.93017190190902 0.012556769933426 -0.30594110054844 -3.09643462587855 -0.371352106113958 -2.78616431771346 -5.95780936090455 -5.097814264051 11.5049493756507 -4.00862406189156 2.9702509627497
"24" 2.26531382350794 2.27235438191429 0.729179329788472 8.23074535514735 6.09782775897764 -1.11369042131418 0.875371268935803 -4.97915228198378 -3.81969988513264 -2.59553875923264 -0.277051362716846 -2.41995107423989 -0.00501841501350042 -0.975275014797105 -1.71025419268029 -7.52643543611857 0.936750301162282 8.57188358810265 1.63996176966991 5.36656592007952
"25" -2.43957679524234 1.33387625250031 2.17981784719462 6.26889182337661 9.50317984810804 0.728003019675183 -3.8002990924227 0.656955856718569 -8.0339917131002 -1.48782367626329 -1.2906178679985 -2.60010975722159 2.20053390982054 1.07870804938006 -5.08073394115684 1.26886269834318 -2.52683158040505 5.43300263846061 -2.33840515275373 5.20268095788942
"26" -1.98484299951745 2.8053733025046 -0.872737724222235 3.76748262194535 4.01362879140702 0.212929918021472 3.08858599535184 2.33742610189612 -4.40642798853105 -5.63747832809806 2.02526225313993 -2.14090490925229 0.310700289176911 1.37483670697572 -4.0884178617818 -0.0651266438564377 -3.05086506256547 11.873300013585 -0.422146131946607 4.57456860597024
"27" 0.409130882957168 -0.512599254374525 -1.31913089623946 7.83659665991202 5.01935372112188 3.44917745612531 -2.64162265800445 -6.86906453598065 -7.41809423815203 -5.55159705218777 -3.48782805928407 -3.46458512200179 2.56485802384134 -2.60243579882378 -5.03535187210171 -4.06265877860336 -2.53856247017529 8.82173333676099 -0.638042872451994 4.47388273612759
"28" -0.490401021196643 6.42617409613555 2.1101060208454 -7.28385812720218 4.63304665961659 -10.7327596400514 5.46567145618396 5.41683839577176 -6.76368328640271 -0.387899247834791 0.0391690279819628 -3.42635825655222 0.648416912923903 0.690985525195457 -5.05726697267682 1.78743144194342 0.959960702902313 -0.566824745200437 -1.58195291928994 1.3907970170446
"29" -0.627990722437882 -2.24594439652918 -3.27231677751422 4.62337811592631 4.17057549937984 4.91826779221868 2.69493631438386 -1.54462756569385 -10.4330245438533 -8.31952017313546 -2.07722017373799 3.24585728427099 3.26115968194956 -2.97424396396156 -7.86446029043888 -5.78555240522697 -6.30482049718982 11.3411164336401 -1.14512319417306 5.38892184613355
"30" 3.93771661334214 6.44261427426397 -6.32744717240805 -5.67268639948049 8.78754163575324 -7.79091639971672 4.54935256305664 2.39669974789251 -6.61177788500357 -0.134203424895308 1.86424117701854 -3.41859579369397 0.587960734959048 5.71945106583972 -2.38679508590772 8.59202560793534 3.03581702370446 2.26168495316364 -0.662209201479744 5.05415829183378
"31" 2.10528111313026 -0.298506353654731 -2.26742172162142 1.35310501006478 2.79009764385325 2.13377622520731 -5.2330243639426 3.152786503562 1.52221445887556 -0.776160344633021 -4.51123219146047 2.80190851051558 -6.17161153750272 -1.61945470762536 1.63246168839492 -3.48490157718047 0.201445422213098 -4.29714044390555 4.59987257141664 1.67727700027284
"32" -0.67775984253765 0.279874245931895 0.29890025996683 9.30454635512033 3.83399885656096 0.334383384214269 -4.02300293869405 -3.63447933438337 -4.79859571262154 -2.95959108054302 -0.135013872294924 -6.93944469079248 -3.00850554546339 0.966284850295308 -2.14049612009349 -1.72106215321187 0.297900613903919 11.1038929960496 1.76876071479287 1.99303724086363
"33" -0.2740813295732 0.405268581421638 -0.806738030297115 -1.1015007258773 -2.66222217500255 0.290497551352844 -3.00859798749015 -1.47982286506391 3.25462261421505 -3.85609156638162 7.10737942040301 -1.61595264718333 -6.70139468997463 -8.90673743170496 2.86452247615503 -5.30597552063101 0.745400232929138 -3.36085398959921 -0.766824910722357 -0.389768626324157
"34" 3.37160286621717 5.56529991798653 1.81714958903925 1.00125154815275 6.53402621930267 -0.203956236184802 -0.20716560994637 2.07420163270311 0.612361628572039 0.813840776757948 -1.15942543332717 0.188316491750486 -3.99071399067732 -4.11387092556952 2.41160103206889 -3.77431921984405 -2.7447235749285 -1.73058124614554 0.959523717245963 6.70314291979787
"35" 4.37021259518152 12.4999852067315 -3.14935415081633 -5.08168321958391 0.907896679177118 -5.46029724941279 1.84552294238786 1.7826381011516 -5.9429747779168 -3.71581294237537 8.92275691917867 -0.779659952444239 4.1110080233903 3.59750614276921 1.15101611576005 4.39206149414981 -0.972384866799766 -0.0597087334700892 -7.34971941187383 1.91318500344555
"36" 2.20080031084067 -4.25856525208976 -0.748833135387532 2.40128387780172 -1.28124241933079 1.88586280763575 -3.6172381989695 -3.87490734595454 4.36396108022708 -6.49080527601188 1.02262893539213 0.624861883086959 -8.78921806585833 -4.10691398639772 1.57761241380179 -6.80046497067681 -1.03660058323151 -3.13437165285278 -2.60910648026156 1.06819309224176
"37" 0.440831832108311 4.42010508716149 -0.877306090129372 6.60909188702001 4.67069583719382 0.123223427182671 1.6202384152807 -5.8495552226555 -2.51733930183717 -9.20793224161029 3.30779401511512 -5.13094848975397 3.28615976355978 -0.643526938997699 -5.94562033327622 -3.4013897778342 -2.61883890408611 12.8308694613885 2.14507888860492 3.64046749293751
"38" 0.149342319124598 5.56369507324399 -3.63867070278443 -0.666054321969054 7.4377848481337 -2.27982574344104 0.735646505407667 5.83582822565602 -2.6155255134967 -4.34889645066663 5.39947173553391 -1.9477426126279 3.68160643132268 0.883635053723924 -0.872100801938423 2.31449837294467 2.24599861418115 2.42253559205856 -2.41767396692954 2.92286732963263
"39" -4.99974408259162 -5.12788239350284 -3.17980396940207 4.22537445588628 -4.12468170148032 1.11643285338787 1.25242158727738 -5.19265971355676 -1.22344785129143 -0.412915078813527 1.62112215368918 -3.52712121935693 0.587084268196572 -4.8702685913582 3.11189378577658 3.99742196082372 6.37678709369706 1.61870001857235 -2.95767303917419 3.47325822633414
"40" 0.526691940665233 -3.44378586042017 -0.488504995787199 6.00195386652421 6.66728318529971 -1.83071777962441 -1.91747053569303 -5.40100898379059 -10.2654062333734 2.83436604967374 -3.36601548069175 -2.48221328678741 -3.93756225299641 -2.03540727951713 1.09285040564298 -6.79498057127177 0.107557183737574 5.84254323303674 -4.53955392905596 1.19614696332002
"41" 2.25189015248906 -2.68728054150696 -1.40136316374033 4.05887930063752 8.35786326963689 1.09629522916707 -1.7423147883209 -5.30879912334748 -8.10166710530401 0.201274278982334 -3.85453855329153 -0.770390671931071 -0.908918020631295 -2.98096825771244 -1.81216892920597 -8.56856660054697 4.15407238095963 8.30547830056799 -0.166400365590116 0.423892062983016
"42" -0.423792100218006 3.63847825815621 -2.80165476238717 -7.29872774247752 6.79828116153535 -6.38222908746989 2.54951889406961 1.82479050682755 -5.4056638442106 -1.27412660165961 1.46787040058781 -3.58819214066497 -4.05016630675054 -0.0459675065704399 -0.877808016687457 5.48160966523285 5.24265676928742 -2.53527102367793 -2.61752961054899 5.01160697957165
"43" 1.05118453455954 1.24920857493806 2.13317167900242 4.07032822038279 4.44757418984628 -0.328327861460386 -2.46471570252407 -5.17355971440421 -6.31322693005102 -1.82694038887362 -0.550464930869675 -3.73319453750759 -1.38125449032134 -0.194662088273757 -2.66297016090562 -3.28403633602518 -4.02268493885598 9.10644827087676 -1.09258563159933 1.0000509585108
"44" 0.37545038540112 6.8168979636346 -2.50834732048842 -0.0233960376973317 6.01207204273084 -3.04001621100202 4.34435144082475 1.88930400598968 -1.58088252124132 0.672692565321787 -1.53946659291061 3.55664909190376 2.37032922270104 6.65212747427902 3.23937582980456 0.989283791671653 -2.26612014836283 -0.270144310730309 2.54326237831804 2.26526161480716
"45" 3.1378433580195 -1.66547719854749 2.3960206734604 6.15823874647034 8.28504570564427 -2.79549615370523 -2.231199788806 0.0730415044493111 -4.70250359728745 -0.229515142027696 -2.14181633983637 -2.9928757617527 -0.141736623452027 0.142487567469874 -2.2057687331941 -5.46441009693736 0.620912768647405 8.5526873079492 0.304826090010954 1.37031436017209
"46" -4.06813159799197 -6.61315610362577 2.7646315618026 -5.55166709604517 -3.34332878058885 3.6965168989191 -1.96517800190884 -3.18074212074614 2.0676867898039 1.11582885788326 -4.17173272354851 -2.24903878276249 4.08790879511576 5.97217190826283 0.765205130552353 -2.01574465836773 5.91149771050759 2.7166115284452 -8.75597906929538 7.02375625642736
"47" 5.12932223723588 10.429309610907 1.26077355034515 3.19001906679362 7.40599532258247 0.355111886590068 1.32907786629623 0.034003257967298 0.504754359416436 -7.21270379146025 1.31110776563596 8.32142093776176 -3.79549768083221 1.94783972421043 4.26132248654076 2.36281675666012 -7.52757603251694 -3.19763501211116 -2.18637817547453 2.18754570792088
"48" -1.69644461568295 -1.78797555772144 -5.96991050279028 5.7503814824313 4.86441181202238 3.30550451405929 -4.57293531277146 4.30099577715497 6.71288742099669 -2.26398215545293 0.0883317006816651 -1.36016200873554 -4.17507355762668 -4.71395246529516 -0.167558378367877 -4.64820386512636 -2.17090293804277 -4.16513323262479 -3.29275868105474 3.237650527725
"49" -3.42017266578748 6.48473875605881 -7.74070469928144 -3.96769985922834 0.396168668636613 -1.72550100169518 -0.390563864208575 5.09285834461344 -2.17040012295455 -5.42960430218271 6.61956079420383 0.0688216896066045 3.95620757610048 0.0293446344068347 -1.46945598356041 3.34655739801963 7.10027218486015 1.14171087057103 -3.70384099879334 2.92347375359535
"50" 2.21638051709602 1.89885328212985 1.81488808712723 8.09940771580592 3.08273533381738 -5.06947508144304 -2.9681496848732 -0.516175406593839 -4.02655481741839 -5.02767551024401 3.56008772836127 0.0776970385754048 -0.121578434965441 -2.29344373921311 -1.98211228844309 -7.94134311957263 2.10015263798255 5.90254542611635 2.96345993877706 3.64580043681387
"51" -0.887555903798202 1.63571922273914 6.35251398456103 7.47332620398667 3.092666165671 -5.27532035404256 -8.467724159347 -1.96319899436357 -3.32305723463641 0.744711022581428 -1.23979923315549 -4.95911802947385 -3.11734852416783 -4.65928480276606 -0.965264576984733 -0.786080633783598 -3.0179234784563 8.33957349530022 -2.59933503353662 -2.52949739382925
"52" 2.82107252793205 3.93166712030222 -1.26994276413284 -4.9609502637763 6.07456319303344 -2.20648172672587 3.32862046063575 -5.85207816521785 -2.82553740301756 6.18126860416721 0.470511115877829 8.0943488346258 3.16277062457629 4.33702642619333 8.2258326504719 -0.338381125457886 -2.26261056908898 -4.80197500312194 -0.840852026222217 7.39821945679901
"53" 0.0263932594094105 0.374136933990317 -2.34452315945674 7.49331092708696 3.65840945771907 -0.130330345457564 -0.0872259734412371 -1.16507849025772 -12.7984407182943 0.00101513181042012 -0.12351997811519 -6.15890035594771 -2.16143625203363 -3.75908846600819 -1.55200558508685 0.235906131668347 -0.803771472481807 9.53541462076812 -2.07529915805537 5.69831078002134
"54" 1.66491816374616 -2.61765716576044 -4.4471069720633 0.844381062965843 -2.10910551882843 -1.87228577826513 -2.50458835995623 -0.587655478653198 4.55329268458842 -0.199152330421088 -0.849508488418637 -6.4156695150651 -0.941028457545185 -1.78266089400211 2.55687311570654 4.06205021191463 8.97105692666419 1.98794717979068 -7.31356136107226 4.66715929851166
"55" -2.35100660929166 0.004014357613459 -2.07419812722687 6.3110693815977 1.12618328468405 2.02185070759197 -4.97068345008132 1.63561058569137 1.81879262617636 -5.86572880706233 4.78236467712844 -2.91949330444195 -5.69434894030489 -4.65829880008191 -1.48184412928636 -4.71413164048419 -4.34077774880077 -1.47680619978855 3.11534022401287 -3.470183768215
"56" 0.502966760611288 8.59090736687527 -1.93957161662479 -5.42499893041593 2.71335237238775 1.19722256885897 3.74005023163574 0.621249154464108 1.67139620047266 -0.554687567461228 -0.323503440340584 -4.58207668088458 -2.75531564876424 2.00270355313121 2.50422641167948 4.85811325592227 -1.74347962192896 4.43282423934298 2.36451894144571 3.2415274350077
"57" 3.77858651621304 10.8992859449973 0.668093940378395 1.99481159910974 4.60357826279118 1.63708052837825 -4.36988211046716 -2.68673016814798 -1.51099157086942 -2.6897854887208 -2.61665216907066 4.22461476000948 -5.97211255336473 3.2560093763901 -2.13225135208162 4.44553970567023 -8.60359813481483 -5.01555314561237 -0.231951920110351 -0.949732307492249
"58" 2.72885634764413 7.15820699568525 -4.76516059513327 -0.364963756827425 2.06425176380567 0.576759770856549 7.108207179463 -2.70742369355782 -0.313290650132715 3.82274027560995 -1.23004239169274 3.61551858206275 -0.830385047547202 3.59306066691513 7.15036988956456 -1.97083346738278 -4.04287742586471 -4.96650643884245 -1.42360763045247 4.14069498018412
"59" -1.76909952376013 6.61093953516338 -7.75977784883303 -6.41822043079302 -2.906863035028 -0.78249140732309 -2.8079505388218 1.03287702711164 -5.55494997713223 -4.51890943697578 7.68995508786046 -0.0406455034858504 -1.59412931614616 3.22202089503188 -0.267249123439561 5.50967682420027 3.57855808003754 -0.442621075651042 -8.61784400368592 -2.63262795785607
"60" 2.41116225290017 1.44468747853928 1.76235715520045 -2.13999012122467 2.37464633358902 -3.23774075888582 -2.92005630481978 -4.56348285849558 1.06422153765865 -2.65335146963811 -3.79954650193262 3.56119853834121 -6.34944756532033 -3.29915470087257 3.27491954988128 -11.2217627208317 -2.14753806617667 -2.72474268963491 2.15090940299941 -0.716083331269988
"61" 1.44330995916233 10.4121950818212 -3.51521424743103 -1.70525697127472 -0.610110614892474 6.41503723135995 1.70172181885768 -1.83875450297937 2.98618612730682 -3.04517658037392 -1.65965249086684 -5.41131625123153 -5.87405522962651 -0.490401186559512 2.76492794232941 5.12657355285684 -4.07381962154357 0.897822758599853 -1.84114467667938 5.7788300000791
"62" -0.558552842219449 8.31340795292997 -4.87506542204446 -3.33150910614163 2.08013621929928 4.01058524280619 2.96345974468472 3.05131093034676 1.49490824300912 -1.65373183048609 -0.114710919448504 -5.3927802766073 0.574243962344905 -0.818145919037357 2.19203640366864 2.67776888160173 -2.12589633042324 3.09109820325045 1.66147381836206 6.5931954815948
"63" 3.37598048284483 8.65559909664272 -5.45466587104698 -3.1853282877123 -1.4187021558494 1.3851930007752 -1.43312329780705 3.01271939719358 3.69958806429655 -4.31190119633702 -1.04442138559081 1.62882179527949 -5.79158347299457 1.25461283789399 6.04971274735837 0.18303015534175 -7.23815627253067 -3.94639040385784 -5.13867127014933 3.29222953828797
"64" -2.41801454780674 -1.26959374894633 -5.4176695784938 5.25387752624579 4.3922535420507 -1.67309293990717 -5.39698008285801 0.468974377364721 -7.67102715316947 -3.79431066030477 3.42014820269616 -1.48934892108879 -1.79176280832736 0.0895654715263545 -1.48235178091156 -1.9543895833024 -3.38692877377564 8.46935642699844 -2.6297006767012 1.96449227272745
"65" -1.68054844862104 8.96461622104116 -5.30718873191933 -7.91275165138688 4.46173257165272 -5.89068842024316 -2.55420593423376 -1.5988715143998 -2.44114562963856 -2.05832861273588 5.1388482623202 0.496914474360522 -1.66255133831112 6.12528226465362 2.58254354393415 3.32820022184398 4.26035137618259 1.41470960908756 -4.02779098845298 2.57786812991695
"66" 3.00505580125044 -3.1381172642609 -6.1848515749611 0.152673556177238 1.58382017048269 0.349286469913935 -1.39359908225383 -0.891750992341758 -0.596315539588429 3.81886786249386 -6.47369258387008 2.94798460482395 -12.1638299592599 -2.972561685394 9.18592722689785 -5.41965290416278 -5.02138418259174 -7.81669743389545 -0.0300735333314468 5.46096003799381
"67" -0.218293925790414 8.36491657112842 5.42941469502709 -1.46956643164971 5.84545606948747 0.489160401992082 6.23527400205684 -1.18369091776773 -1.11996202867662 1.61638190112196 -3.98680803792945 3.49982341550821 -3.61283995019274 1.66387781864932 5.9004828117069 -0.183836430094741 -2.0271423668575 -2.7944803193818 -0.602691333919459 4.36933685297646
"68" -5.00687078759199 0.360075325899129 2.22231217318965 7.41896712541253 6.25934507468853 -3.19946952695075 -5.63052128107574 -4.39540856818156 -5.91629495392966 -2.70174095852032 0.917657314188741 0.799464611540983 -7.35445121593764 0.0302073901725706 -1.68141228055748 -2.79066082115012 -4.37646352045602 7.09518507703316 -1.62033436521693 1.60476059705676
"69" -1.38329173340894 -0.247349002629709 -1.41976228217136 2.35590603945398 5.09700270829258 -0.689471961367818 -2.61363161570072 -0.749960215752447 -7.54740541835113 -4.55422064031376 -0.642679332506671 0.749652751894035 1.94995413126517 -5.75122616158665 -2.86014490603362 -3.4969235371544 1.60893616772337 5.87172896060685 -2.33139245956547 3.60483670625434
"70" 4.33927077980269 1.6546558049714 -0.192093197726234 -2.75792702865233 -0.788760886265845 4.23076718164866 -5.05537895366391 -3.67011448376209 -0.748783736289681 3.45747998676086 -5.71843924755462 -2.41754855317838 -8.47106842262135 -3.61287293460319 5.1457406207192 -6.52629574542078 -1.01809779630349 -4.59704191126855 1.14467318449478 3.09480283396445
"71" 3.19267890885763 9.05747682849926 -1.85650764601154 0.198514276636327 7.32569302012323 -3.38813062864193 1.07473073402133 1.20605847867143 -9.39020535629091 -7.58244475458232 3.85790512126397 -3.68573231667687 -1.37824198296206 6.91206753042337 -3.13324440184883 -0.834530543364265 6.55108900713119 0.452445297475254 -1.96548200213579 0.0411052060700521
"72" 6.21746875670823 -0.0259873784825197 -5.67930100991926 -1.82794785346082 0.563233308677239 2.93093986280417 -4.40598274532933 -0.614133058229734 0.729239667303482 1.07055977365758 -5.93561513055646 9.09049066211612 -5.53878108275877 -5.09638283909776 6.6821311829723 -5.93746682543886 -1.70097520258525 -5.36910784125721 1.76995380369339 0.262025236484158
"73" 1.71013023882753 -2.60047788214848 -1.63345802429442 2.78507176418038 7.88822050042923 -0.283800632701208 -4.44183690706581 -1.84385677722255 -12.0880973537161 4.39617246807297 -0.108542644267378 -5.64427234298169 2.54344044506954 -1.03679648968658 -1.25899154216292 -1.35444547938704 0.620852386044606 6.05319165419173 -4.72162183553669 -0.238160615996787
"74" 5.06349010753805 0.368545594421604 -4.90894396124394 0.677957554264942 4.25847273772966 3.63045822660597 -6.88159741733463 2.43641758540714 2.37540798439521 -2.21298041263251 -2.24273224103502 1.75957545688036 -8.69459171191387 -3.07675377229121 5.53125362295524 -4.78614130045 -0.511195321617097 -3.9300314381664 -4.15125148207404 8.35245445630795
"75" 0.755814890747548 -0.294003030325639 3.46640024096151 4.5748413490594 3.27448924189289 -1.39178625328412 -2.85785817640999 -4.0182167022953 -9.72586157344494 0.0849082452949772 1.44925324338352 0.354339852600966 -0.195332056992457 1.48848766355899 -2.36970490179297 -6.03568553443163 0.394370675039047 4.23489933282696 -2.29270585096242 0.169965258833819
"76" -0.425983469224615 2.68759720985199 1.37338075848082 8.03573580226883 2.30668564609505 -1.30736813012901 -2.75500681945446 0.159623779945846 -5.11003151386877 -6.38360534224619 -2.04372157661865 1.15789167891245 -4.09217287049227 -5.33637692357781 -3.53363646767261 -7.38882463578915 -5.35273668063296 10.1036415241801 0.868765914350136 6.16075187947675
"77" 3.96512452050072 1.2410992206154 5.30258518053005 1.84343386110589 4.58515871953908 -3.03151418768098 -0.654144839464561 0.281051492451345 -2.0442617011872 -7.54958745074822 -2.08979941939599 0.255316260597681 2.12790665057167 -3.05340326099521 -5.07069708256106 -8.91964082335842 -1.2662761111591 12.7141889293338 1.34619998642591 0.797105676178253
"78" 4.36399127647241 9.11470325138946 -5.44131151949147 -6.90708040191895 4.45099673164502 -1.9007587803223 -0.868366794326744 -1.88533287171264 -2.28174761277079 1.83463088693396 -2.59059095320696 -3.34988379592746 -0.963407807268729 4.75708739799295 9.205050132356 1.67347068535978 1.32725160277867 -2.78205054529038 -1.68918657783107 3.18270633476866
"79" -0.295235106462183 8.11238619632662 2.32291597118894 -1.36168915627714 0.491485477266472 2.82991898299623 1.47266026918561 -1.02752463071072 1.44636851498956 -2.88936611847157 0.75886803106294 0.728147491001442 -9.48753494927618 -0.717158694978182 1.6986932633194 7.99328703961043 -6.92645951911079 2.64458452664768 -3.39368124951294 4.05705068346003
